DATE,HourlyDewPointTemperature,HourlyPrecipitation,HourlyWindSpeed,HOUR,tmp
2018-07-29T23:51:00,60,0,3,5038,16
2018-07-30T00:51:00,62,0,3,5039,17
2018-07-30T01:51:00,61,0,0,5040,16
2018-07-30T02:51:00,62,0,0,5041,17
2018-07-30T03:51:00,57,0,0,5042,14
2018-07-30T04:51:00,58,0,0,5043,14
2018-07-30T05:51:00,60,0,0,5044,16
2018-07-30T06:51:00,62,0,0,5045,17
2018-07-30T07:51:00,60,0,3,5046,16
2018-07-30T08:51:00,60,0,0,5047,16
2018-07-30T09:51:00,62,0,5,5048,17
2018-07-30T10:51:00,61,0,3,5049,16
2018-07-30T11:51:00,62,0,0,5050,17
2018-07-30T12:51:00,65,0,5,5051,18
2018-07-30T13:51:00,62,0,0,5052,17
2018-07-30T14:51:00,61,0,3,5053,16
2018-07-30T15:51:00,65,0,0,5054,18
2018-07-30T16:51:00,67,0,3,5055,19
2018-07-30T17:51:00,66,0.04,5,5056,19
2018-07-30T17:55:00,67,0,5,5056,19
2018-07-30T18:02:00,69,0.2,3,5057,21
2018-07-30T18:17:00,70,0.37,5,5057,21
2018-07-30T18:25:00,70,0.37,3,5057,21
2018-07-30T18:34:00,69,0.37,5,5057,21
2018-07-30T18:51:00,68,0.33,0,5057,20
2018-07-30T19:51:00,67,0,0,5058,19
2018-07-30T20:51:00,65,0,0,5059,18
2018-07-30T21:51:00,64,0,0,5060,18
2018-07-30T22:51:00,65,0,0,5061,18
2018-07-30T23:51:00,65,0,0,5062,18
2018-07-31T00:51:00,64,0,0,5063,18
2018-07-31T01:51:00,64,0,0,5064,18
2018-07-31T02:51:00,64,0,0,5065,18
2018-07-31T03:51:00,64,0,0,5066,18
2018-07-31T04:51:00,65,0,0,5067,18
2018-07-31T05:51:00,65,0,0,5068,18
2018-07-31T06:51:00,66,0,0,5069,19
2018-07-31T07:51:00,66,0,0,5070,19
2018-07-31T08:51:00,61,0,5,5071,16
2018-07-31T09:51:00,62,0,0,5072,17
2018-07-31T10:51:00,66,0,0,5073,19
2018-07-31T11:51:00,66,0,0,5074,19
2018-07-31T12:51:00,66,0,3,5075,19
2018-07-31T13:51:00,66,0,6,5076,19
2018-07-31T14:51:00,65,0,5,5077,18
2018-07-31T18:51:00,64,0,3,5081,18
2018-07-31T19:51:00,65,0,3,5082,18
2018-07-31T20:51:00,65,0,0,5083,18
2018-07-31T21:51:00,65,0,3,5084,18
2018-07-31T23:40:00,68,0,0,5086,20
2018-07-31T23:51:00,68,0,3,5086,20
2018-08-01T00:25:00,68,0,3,5087,20
2018-08-01T00:35:00,69,0,0,5087,21
2018-08-01T00:51:00,69,0,0,5087,21
2018-08-01T01:49:00,72,0,0,5088,22
2018-08-01T01:51:00,71,0.01,0,5088,22
2018-08-01T02:01:00,71,0,0,5089,22
2018-08-01T02:51:00,72,0.01,0,5089,22
2018-08-01T03:28:00,73,0,0,5090,23
2018-08-01T03:51:00,73,0,3,5090,23
2018-08-01T04:07:00,73,0,0,5091,23
2018-08-01T04:23:00,73,0,0,5091,23
2018-08-01T04:51:00,73,0,0,5091,23
2018-08-01T05:15:00,73,0,0,5092,23
2018-08-01T05:51:00,73,0.01,0,5092,23
2018-08-01T06:51:00,74,0.01,0,5093,23
2018-08-01T07:42:00,74,0,3,5094,23
2018-08-01T07:51:00,74,0,3,5094,23
2018-08-01T08:51:00,74,0,3,5095,23
2018-08-01T10:37:00,76,0,5,5097,24
2018-08-01T10:51:00,76,0,3,5097,24
2018-08-01T11:49:00,75,0,0,5098,24
2018-08-01T11:51:00,75,0,0,5098,24
2018-08-01T11:59:00,74,0,5,5098,23
2018-08-01T12:51:00,74,0,5,5099,23
2018-08-01T13:25:00,73,0.01,9,5100,23
2018-08-01T13:36:00,75,0.04,0,5100,24
2018-08-01T13:51:00,77,0.04,3,5100,25
2018-08-01T14:51:00,74,0,7,5101,23
2018-08-01T18:51:00,72,0,3,5105,22
2018-08-01T19:51:00,72,0,3,5106,22
2018-08-01T20:51:00,72,0,0,5107,22
2018-08-01T21:51:00,72,0,3,5108,22
2018-08-01T22:51:00,72,0,5,5109,22
2018-08-01T23:51:00,73,0,3,5110,23
2018-08-02T00:51:00,71,0,0,5111,22
2018-08-02T01:51:00,67,0,3,5112,19
2018-08-02T02:51:00,67,0,0,5113,19
2018-08-02T03:51:00,68,0,3,5114,20
2018-08-02T04:51:00,69,0,3,5115,21
2018-08-02T05:51:00,69,0,3,5116,21
2018-08-02T06:51:00,70,0,3,5117,21
2018-08-02T07:51:00,71,0,6,5118,22
2018-08-02T08:51:00,71,0,3,5119,22
2018-08-02T09:11:00,72,0,0,5120,22
2018-08-02T09:35:00,71,0,3,5120,22
2018-08-02T09:51:00,72,0,3,5120,22
2018-08-02T10:51:00,73,0,3,5121,23
2018-08-02T11:51:00,73,0,3,5122,23
2018-08-02T12:51:00,72,0,7,5123,22
2018-08-02T13:51:00,73,0,3,5124,23
2018-08-02T14:51:00,73,0,3,5125,23
2018-08-02T15:51:00,71,0,0,5126,22
2018-08-02T16:51:00,73,0,0,5127,23
2018-08-02T17:51:00,71,0,6,5128,22
2018-08-02T18:51:00,71,0,0,5129,22
2018-08-02T19:51:00,72,0,0,5130,22
2018-08-02T20:49:00,73,0,0,5131,23
2018-08-02T20:51:00,73,0.2,5,5131,23
2018-08-02T20:55:00,73,0.01,3,5131,23
2018-08-02T21:12:00,74,0.44,3,5132,23
2018-08-02T21:19:00,74,0.44,0,5132,23
2018-08-02T21:51:00,74,0.31,3,5132,23
2018-08-02T22:26:00,75,0,3,5133,24
2018-08-02T22:48:00,73,0,0,5133,23
2018-08-02T22:51:00,74,0,0,5133,23
2018-08-02T23:51:00,74,0,0,5134,23
2018-08-03T00:51:00,74,0,0,5135,23
2018-08-03T01:12:00,74,0,0,5136,23
2018-08-03T01:51:00,74,0,0,5136,23
2018-08-03T02:43:00,74,0,0,5137,23
2018-08-03T02:51:00,74,0,3,5137,23
2018-08-03T03:19:00,74,0,3,5138,23
2018-08-03T03:26:00,74,0,3,5138,23
2018-08-03T03:51:00,74,0,0,5138,23
2018-08-03T04:02:00,74,0,3,5139,23
2018-08-03T04:51:00,73,0,3,5139,23
2018-08-03T05:29:00,73,0,3,5140,23
2018-08-03T05:51:00,73,0,5,5140,23
2018-08-03T06:11:00,73,0,0,5141,23
2018-08-03T06:39:00,73,0,6,5141,23
2018-08-03T06:51:00,73,0,3,5141,23
2018-08-03T07:51:00,72,0,3,5142,22
2018-08-03T08:11:00,73,0,3,5143,23
2018-08-03T08:49:00,72,0,3,5143,22
2018-08-03T08:51:00,73,0,0,5143,23
2018-08-03T09:51:00,72,0,0,5144,22
2018-08-03T10:51:00,72,0,0,5145,22
2018-08-03T11:49:00,73,0,3,5146,23
2018-08-03T11:51:00,75,0.13,0,5146,24
2018-08-03T11:58:00,76,0.08,0,5146,24
2018-08-03T12:05:00,78,0.08,3,5147,26
2018-08-03T12:51:00,76,0,0,5147,24
2018-08-03T13:45:00,73,0.04,7,5148,23
2018-08-03T13:51:00,74,0.04,5,5148,23
2018-08-03T13:59:00,74,0,6,5148,23
2018-08-03T14:16:00,73,0.05,5,5149,23
2018-08-03T14:33:00,72,0.07,5,5149,22
2018-08-03T14:51:00,71,0.07,7,5149,22
2018-08-03T15:51:00,73,0,0,5150,23
2018-08-03T16:51:00,73,0,5,5151,23
2018-08-03T17:51:00,73,0,3,5152,23
2018-08-03T18:51:00,72,0,0,5153,22
2018-08-03T19:51:00,72,0,3,5154,22
2018-08-03T20:51:00,72,0,3,5155,22
2018-08-03T21:51:00,72,0,0,5156,22
2018-08-03T22:51:00,72,0,0,5157,22
2018-08-03T23:49:00,72,0,3,5158,22
2018-08-03T23:51:00,72,0,5,5158,22
2018-08-04T00:51:00,73,0,7,5159,23
2018-08-04T01:11:00,73,0,5,5160,23
2018-08-04T01:51:00,73,0,3,5160,23
2018-08-04T02:51:00,72,0,0,5161,22
2018-08-04T03:34:00,72,0,3,5162,22
2018-08-04T03:51:00,72,0,0,5162,22
2018-08-04T05:51:00,72,0,3,5164,22
2018-08-04T06:00:00,73,0,3,5165,23
2018-08-04T06:51:00,73,0,0,5165,23
2018-08-04T07:44:00,72,0.01,0,5166,22
2018-08-04T07:51:00,73,0.02,0,5166,23
2018-08-04T08:05:00,73,0.02,3,5167,23
2018-08-04T08:23:00,72,0.12,0,5167,22
2018-08-04T08:36:00,71,0.29,0,5167,22
2018-08-04T08:54:00,71,0,3,5167,22
2018-08-04T09:03:00,71,0.07,0,5168,22
2018-08-04T09:18:00,71,0.23,0,5168,22
2018-08-04T09:20:00,72,0.23,3,5168,22
2018-08-04T09:39:00,72,0.24,3,5168,22
2018-08-04T09:42:00,72,0.25,5,5168,22
2018-08-04T09:48:00,72,0.28,5,5168,22
2018-08-04T09:51:00,72,0.3,3,5168,22
2018-08-04T10:05:00,72,0.04,5,5169,22
2018-08-04T10:16:00,72,0.08,0,5169,22
2018-08-04T10:23:00,72,0.09,0,5169,22
2018-08-04T10:51:00,72,0.06,5,5169,22
2018-08-04T11:38:00,72,0.01,0,5170,22
2018-08-04T11:51:00,72,0.01,3,5170,22
2018-08-04T12:33:00,73,0,0,5171,23
2018-08-04T12:51:00,71,0,3,5171,22
2018-08-04T13:51:00,72,0,0,5172,22
2018-08-04T14:51:00,70,0,0,5173,21
2018-08-04T15:51:00,69,0,5,5174,21
2018-08-04T16:51:00,69,0,3,5175,21
2018-08-04T17:51:00,68,0,6,5176,20
2018-08-04T18:51:00,66,0,3,5177,19
2018-08-04T19:51:00,68,0,3,5178,20
2018-08-04T20:51:00,70,0,3,5179,21
2018-08-04T21:51:00,70,0,0,5180,21
2018-08-04T22:51:00,70,0,3,5181,21
2018-08-04T23:51:00,70,0,3,5182,21
2018-08-05T00:51:00,69,0,5,5183,21
2018-08-05T01:51:00,67,0,0,5184,19
2018-08-05T02:51:00,66,0,3,5185,19
2018-08-05T03:51:00,67,0,0,5186,19
2018-08-05T04:51:00,68,0,0,5187,20
2018-08-05T05:51:00,67,0,0,5188,19
2018-08-05T06:51:00,67,0,0,5189,19
2018-08-05T07:51:00,68,0,0,5190,20
2018-08-05T08:51:00,68,0,0,5191,20
2018-08-05T09:51:00,65,0,0,5192,18
2018-08-05T10:51:00,66,0,3,5193,19
2018-08-05T12:51:00,65,0,6,5195,18
2018-08-05T13:51:00,64,0,3,5196,18
2018-08-05T14:51:00,67,0,0,5197,19
2018-08-05T15:51:00,66,0,0,5198,19
2018-08-05T16:51:00,66,0,3,5199,19
2018-08-05T17:51:00,68,0,0,5200,20
2018-08-05T18:51:00,68,0,0,5201,20
2018-08-05T19:51:00,68,0,0,5202,20
2018-08-05T20:51:00,67,0,0,5203,19
2018-08-05T21:51:00,67,0,0,5204,19
2018-08-05T22:51:00,69,0,0,5205,21
2018-08-05T23:51:00,70,0,3,5206,21
2018-08-06T00:51:00,70,0,5,5207,21
2018-08-06T01:51:00,70,0,3,5208,21
2018-08-06T02:51:00,70,0,5,5209,21
2018-08-06T03:51:00,70,0,5,5210,21
2018-08-06T04:51:00,70,0,3,5211,21
2018-08-06T05:51:00,70,0,5,5212,21
2018-08-06T06:51:00,70,0,3,5213,21
2018-08-06T07:51:00,71,0,0,5214,22
2018-08-06T08:51:00,70,0,0,5215,21
2018-08-06T09:51:00,70,0,0,5216,21
2018-08-06T10:51:00,70,0,0,5217,21
2018-08-06T11:51:00,69,0,0,5218,21
2018-08-06T12:51:00,69,0,6,5219,21
2018-08-06T13:51:00,68,0,0,5220,20
2018-08-06T14:51:00,70,0,0,5221,21
2018-08-06T16:51:00,71,0,0,5223,22
2018-08-06T17:51:00,71,0,5,5224,22
2018-08-06T18:51:00,71,0,0,5225,22
2018-08-06T19:51:00,71,0,3,5226,22
2018-08-06T21:51:00,71,0,0,5228,22
2018-08-06T22:51:00,72,0,5,5229,22
2018-08-06T23:51:00,72,0,0,5230,22
2018-08-07T00:51:00,72,0,5,5231,22
2018-08-07T01:51:00,72,0,3,5232,22
2018-08-07T02:51:00,73,0,6,5233,23
2018-08-07T03:51:00,73,0,3,5234,23
2018-08-07T05:51:00,73,0,7,5236,23
2018-08-07T06:51:00,73,0,3,5237,23
2018-08-07T07:51:00,73,0,3,5238,23
2018-08-07T08:51:00,74,0,3,5239,23
2018-08-07T09:51:00,75,0,5,5240,24
2018-08-07T10:51:00,74,0,5,5241,23
2018-08-07T11:51:00,74,0,3,5242,23
2018-08-07T12:51:00,75,0,3,5243,24
2018-08-07T13:51:00,76,0,5,5244,24
2018-08-07T14:51:00,74,0,6,5245,23
2018-08-07T16:51:00,73,0,3,5247,23
2018-08-07T17:51:00,74,0,0,5248,23
2018-08-07T18:49:00,72,0,0,5249,22
2018-08-07T18:51:00,71,,0,5249,22
2018-08-07T19:07:00,73,0.03,3,5250,23
2018-08-07T19:51:00,73,0.01,5,5250,23
2018-08-07T20:51:00,73,0,3,5251,23
2018-08-07T21:51:00,72,0,0,5252,22
2018-08-07T22:51:00,73,0,3,5253,23
2018-08-07T23:51:00,72,0,6,5254,22
2018-08-08T00:51:00,69,0,0,5255,21
2018-08-08T01:51:00,69,0,0,5256,21
2018-08-08T02:51:00,70,0,0,5257,21
2018-08-08T03:51:00,71,0,5,5258,22
2018-08-08T04:51:00,70,0,0,5259,21
2018-08-08T05:51:00,69,0,0,5260,21
2018-08-08T06:51:00,69,0,0,5261,21
2018-08-08T07:51:00,69,0,3,5262,21
2018-08-08T08:51:00,69,0,0,5263,21
2018-08-08T09:51:00,69,0,0,5264,21
2018-08-08T10:51:00,71,0,0,5265,22
2018-08-08T11:51:00,71,0,0,5266,22
2018-08-08T12:51:00,73,0,0,5267,23
2018-08-08T14:51:00,71,0,3,5269,22
2018-08-08T15:51:00,73,0,6,5270,23
2018-08-08T16:51:00,72,0,5,5271,22
2018-08-08T17:51:00,71,0,3,5272,22
2018-08-08T18:51:00,73,0,3,5273,23
2018-08-08T19:51:00,72,0,0,5274,22
2018-08-08T20:51:00,72,0,5,5275,22
2018-08-08T22:51:00,71,0,0,5277,22
2018-08-08T23:51:00,72,0,0,5278,22
2018-08-09T00:51:00,72,0,6,5279,22
2018-08-09T01:04:00,71,0,8,5280,22
2018-08-09T01:18:00,72,0.5,3,5280,22
2018-08-09T01:28:00,72,0.58,0,5280,22
2018-08-09T01:35:00,72,0.58,0,5280,22
2018-08-09T01:43:00,72,0.58,0,5280,22
2018-08-09T01:49:00,72,0,0,5280,22
2018-08-09T01:51:00,72,0.61,0,5280,22
2018-08-09T01:53:00,72,0,0,5280,22
2018-08-09T02:51:00,72,0,0,5281,22
2018-08-09T03:51:00,73,0,0,5282,23
2018-08-09T04:51:00,73,0,3,5283,23
2018-08-09T05:51:00,73,0,5,5284,23
2018-08-09T06:51:00,73,0,5,5285,23
2018-08-09T07:51:00,73,0,5,5286,23
2018-08-09T08:51:00,71,0,0,5287,22
2018-08-09T09:51:00,69,0,3,5288,21
2018-08-09T11:51:00,67,0,7,5290,19
2018-08-09T12:51:00,67,0,6,5291,19
2018-08-09T13:51:00,68,0,0,5292,20
2018-08-09T14:51:00,67,0,3,5293,19
2018-08-09T16:51:00,64,0,7,5295,18
2018-08-09T17:51:00,62,0,3,5296,17
2018-08-09T18:51:00,60,0,0,5297,16
2018-08-09T19:51:00,60,0,0,5298,16
2018-08-09T20:51:00,58,0,3,5299,14
2018-08-09T21:51:00,59,0,0,5300,15
2018-08-09T22:51:00,59,0,5,5301,15
2018-08-09T23:51:00,59,0,5,5302,15
2018-08-10T00:51:00,60,0,3,5303,16
2018-08-10T01:51:00,61,0,0,5304,16
2018-08-10T02:51:00,60,0,0,5305,16
2018-08-10T03:51:00,61,0,5,5306,16
2018-08-10T04:51:00,61,0,0,5307,16
2018-08-10T05:51:00,63,0,0,5308,17
2018-08-10T06:51:00,62,0,0,5309,17
2018-08-10T07:51:00,63,0,5,5310,17
2018-08-10T08:51:00,63,0,0,5311,17
2018-08-10T09:51:00,63,0,5,5312,17
2018-08-10T11:51:00,64,0,3,5314,18
2018-08-10T12:51:00,66,0,0,5315,19
2018-08-10T13:51:00,66,0,5,5316,19
2018-08-10T14:51:00,65,0,3,5317,18
2018-08-10T16:51:00,66,0,0,5319,19
2018-08-10T17:51:00,64,0,0,5320,18
2018-08-10T18:51:00,67,0,0,5321,19
2018-08-10T19:51:00,67,0,0,5322,19
2018-08-10T20:51:00,66,0,0,5323,19
2018-08-10T21:51:00,65,0,0,5324,18
2018-08-10T22:51:00,66,0,0,5325,19
2018-08-10T23:51:00,66,0,0,5326,19
2018-08-11T00:51:00,66,0,3,5327,19
2018-08-11T01:51:00,70,0.01,0,5328,21
2018-08-11T02:31:00,70,0.04,3,5329,21
2018-08-11T02:49:00,70,0,3,5329,21
2018-08-11T02:51:00,70,0.47,5,5329,21
2018-08-11T03:28:00,70,0.63,0,5330,21
2018-08-11T03:47:00,72,0.7,0,5330,22
2018-08-11T03:51:00,70,0.46,0,5330,21
2018-08-11T04:03:00,71,0,0,5331,22
2018-08-11T04:12:00,71,0,0,5331,22
2018-08-11T04:51:00,71,0,0,5331,22
2018-08-11T05:48:00,72,0,0,5332,22
2018-08-11T05:51:00,72,0,0,5332,22
2018-08-11T06:15:00,72,0,0,5333,22
2018-08-11T06:38:00,72,0,0,5333,22
2018-08-11T06:44:00,72,0,3,5333,22
2018-08-11T06:51:00,72,0.05,3,5333,22
2018-08-11T06:57:00,72,0.03,5,5333,22
2018-08-11T07:13:00,72,0.16,9,5334,22
2018-08-11T07:20:00,70,0.63,7,5334,21
2018-08-11T07:34:00,69,1.55,0,5334,21
2018-08-11T07:42:00,69,1.57,0,5334,21
2018-08-11T07:51:00,69,1.69,0,5334,21
2018-08-11T08:05:00,70,0.07,0,5335,21
2018-08-11T08:13:00,70,0.07,3,5335,21
2018-08-11T08:42:00,70,0.1,0,5335,21
2018-08-11T08:51:00,71,0.05,0,5335,22
2018-08-11T09:00:00,71,0,3,5336,22
2018-08-11T09:51:00,71,0,3,5336,22
2018-08-11T10:51:00,71,0,5,5337,22
2018-08-11T11:51:00,70,0,5,5338,21
2018-08-11T12:51:00,72,0,5,5339,22
2018-08-11T13:16:00,71,0,0,5340,22
2018-08-11T13:51:00,71,0,5,5340,22
2018-08-11T14:51:00,71,0,0,5341,22
2018-08-11T15:01:00,71,0,3,5342,22
2018-08-11T15:49:00,72,0,5,5342,22
2018-08-11T15:51:00,71,,5,5342,22
2018-08-11T16:04:00,72,0.03,0,5343,22
2018-08-11T16:14:00,72,0.04,5,5343,22
2018-08-11T16:18:00,72,0.04,0,5343,22
2018-08-11T16:31:00,72,0.04,3,5343,22
2018-08-11T16:42:00,72,0.04,3,5343,22
2018-08-11T16:46:00,72,0.04,0,5343,22
2018-08-11T16:49:00,72,0,0,5343,22
2018-08-11T16:51:00,72,0.03,0,5343,22
2018-08-11T17:14:00,71,0,5,5344,22
2018-08-11T17:20:00,71,0.08,0,5344,22
2018-08-11T17:25:00,71,0.08,0,5344,22
2018-08-11T17:38:00,71,0.08,0,5344,22
2018-08-11T17:44:00,71,0.08,0,5344,22
2018-08-11T17:49:00,72,0,0,5344,22
2018-08-11T17:51:00,71,0.08,0,5344,22
2018-08-11T18:05:00,72,0,6,5345,22
2018-08-11T18:35:00,72,0,0,5345,22
2018-08-11T18:49:00,72,0,0,5345,22
2018-08-11T18:51:00,72,0,0,5345,22
2018-08-11T19:11:00,72,0,0,5346,22
2018-08-11T19:49:00,72,0,0,5346,22
2018-08-11T19:51:00,71,0,3,5346,22
2018-08-11T20:33:00,71,0,0,5347,22
2018-08-11T20:51:00,71,0,3,5347,22
2018-08-11T21:14:00,71,0,0,5348,22
2018-08-11T21:51:00,71,0,0,5348,22
2018-08-11T22:00:00,71,0,0,5349,22
2018-08-11T22:30:00,71,0,0,5349,22
2018-08-11T22:51:00,71,0,3,5349,22
2018-08-11T22:59:00,71,0,0,5349,22
2018-08-11T23:29:00,71,0,0,5350,22
2018-08-11T23:35:00,72,0,0,5350,22
2018-08-11T23:51:00,72,0,0,5350,22
2018-08-12T00:26:00,71,0,0,5351,22
2018-08-12T00:33:00,71,0,0,5351,22
2018-08-12T00:49:00,72,0,0,5351,22
2018-08-12T00:51:00,71,0,0,5351,22
2018-08-12T01:18:00,72,0,0,5352,22
2018-08-12T01:48:00,72,0,0,5352,22
2018-08-12T01:51:00,72,0,0,5352,22
2018-08-12T02:24:00,71,0,0,5353,22
2018-08-12T02:49:00,72,0,0,5353,22
2018-08-12T02:51:00,71,0,0,5353,22
2018-08-12T03:03:00,71,0,0,5354,22
2018-08-12T03:14:00,71,0,0,5354,22
2018-08-12T03:49:00,72,0,3,5354,22
2018-08-12T03:51:00,71,0,0,5354,22
2018-08-12T03:54:00,71,0,3,5354,22
2018-08-12T04:01:00,71,0,0,5355,22
2018-08-12T04:35:00,71,0,0,5355,22
2018-08-12T04:51:00,71,0,0,5355,22
2018-08-12T05:51:00,71,0,0,5356,22
2018-08-12T06:19:00,72,0,3,5357,22
2018-08-12T06:43:00,72,0,0,5357,22
2018-08-12T06:51:00,72,0,3,5357,22
2018-08-12T07:17:00,71,0,0,5358,22
2018-08-12T07:51:00,71,0,6,5358,22
2018-08-12T08:29:00,71,0,3,5359,22
2018-08-12T08:49:00,72,0,0,5359,22
2018-08-12T09:40:00,71,0,5,5360,22
2018-08-12T09:49:00,72,0,5,5360,22
2018-08-12T09:51:00,71,0,3,5360,22
2018-08-12T10:23:00,70,0,3,5361,21
2018-08-12T10:51:00,71,0,0,5361,22
2018-08-12T11:17:00,71,0,6,5362,22
2018-08-12T11:51:00,70,0,3,5362,21
2018-08-12T12:05:00,72,0,3,5363,22
2018-08-12T12:22:00,72,0,6,5363,22
2018-08-12T12:51:00,70,0,7,5363,21
2018-08-12T13:51:00,70,0,0,5364,21
2018-08-12T14:51:00,70,0,6,5365,21
2018-08-12T15:51:00,70,0,3,5366,21
2018-08-12T16:51:00,66,0,7,5367,19
2018-08-12T17:51:00,69,0,3,5368,21
2018-08-12T18:51:00,70,0,5,5369,21
2018-08-12T19:51:00,71,0,5,5370,22
2018-08-12T20:49:00,72,0,3,5371,22
2018-08-12T20:51:00,72,0,0,5371,22
2018-08-12T21:12:00,72,0,5,5372,22
2018-08-12T21:27:00,72,0,5,5372,22
2018-08-12T21:51:00,72,0,5,5372,22
2018-08-12T22:51:00,72,0,3,5373,22
2018-08-12T23:16:00,72,0,7,5374,22
2018-08-12T23:20:00,72,0,8,5374,22
2018-08-12T23:49:00,72,0,8,5374,22
2018-08-12T23:51:00,71,0,6,5374,22
2018-08-13T00:49:00,72,0,6,5375,22
2018-08-13T00:51:00,71,0,5,5375,22
2018-08-13T01:13:00,70,0,7,5376,21
2018-08-13T01:51:00,70,0,7,5376,21
2018-08-13T02:51:00,69,0,7,5377,21
2018-08-13T03:03:00,69,0,7,5378,21
2018-08-13T03:51:00,69,0,7,5378,21
2018-08-13T04:51:00,69,0,6,5379,21
2018-08-13T05:16:00,69,0,6,5380,21
2018-08-13T05:51:00,69,0,0,5380,21
2018-08-13T06:51:00,69,0,3,5381,21
2018-08-13T07:51:00,70,0,5,5382,21
2018-08-13T08:44:00,70,0.04,6,5383,21
2018-08-13T09:59:00,70,0,5,5384,21
2018-08-13T10:51:00,70,0.08,7,5385,21
2018-08-13T10:59:00,70,0,3,5385,21
2018-08-13T11:08:00,70,0,3,5386,21
2018-08-13T11:15:00,70,0,5,5386,21
2018-08-13T11:33:00,70,0.28,3,5386,21
2018-08-13T11:49:00,72,0,0,5386,22
2018-08-13T11:51:00,71,0.29,3,5386,22
2018-08-13T12:51:00,71,0.01,5,5387,22
2018-08-13T14:51:00,71,0,3,5389,22
2018-08-13T15:20:00,71,0.02,5,5390,22
2018-08-13T15:29:00,71,0.03,5,5390,22
2018-08-13T15:51:00,71,0.03,6,5390,22
2018-08-13T16:51:00,72,0,3,5391,22
2018-08-13T17:08:00,71,0,3,5392,22
2018-08-13T17:28:00,72,0,3,5392,22
2018-08-13T17:36:00,72,0,0,5392,22
2018-08-13T17:51:00,73,0,0,5392,23
2018-08-13T18:26:00,72,0,0,5393,22
2018-08-13T18:49:00,72,0,0,5393,22
2018-08-13T18:51:00,72,0,0,5393,22
2018-08-13T19:07:00,72,0,0,5394,22
2018-08-13T19:51:00,72,0.01,0,5394,22
2018-08-13T20:51:00,72,0,0,5395,22
2018-08-13T21:16:00,72,0,0,5396,22
2018-08-13T21:51:00,71,0,0,5396,22
2018-08-13T22:51:00,71,0,0,5397,22
2018-08-13T23:10:00,71,0,0,5398,22
2018-08-13T23:19:00,71,0,0,5398,22
2018-08-13T23:42:00,71,0,0,5398,22
2018-08-13T23:49:00,72,0,0,5398,22
2018-08-13T23:51:00,71,0,0,5398,22
2018-08-13T23:58:00,71,0,5,5398,22
2018-08-14T00:51:00,71,0,0,5399,22
2018-08-14T01:16:00,71,0,0,5400,22
2018-08-14T01:42:00,71,0,0,5400,22
2018-08-14T01:51:00,71,0,0,5400,22
2018-08-14T02:51:00,71,0,0,5401,22
2018-08-14T03:05:00,71,0,0,5402,22
2018-08-14T03:24:00,71,0,0,5402,22
2018-08-14T03:29:00,71,0,0,5402,22
2018-08-14T03:51:00,71,0,0,5402,22
2018-08-14T04:13:00,71,0,0,5403,22
2018-08-14T04:22:00,71,0,3,5403,22
2018-08-14T04:25:00,71,0,0,5403,22
2018-08-14T04:31:00,71,0,0,5403,22
2018-08-14T04:51:00,71,0,0,5403,22
2018-08-14T05:08:00,71,0,0,5404,22
2018-08-14T05:19:00,71,0,0,5404,22
2018-08-14T05:28:00,71,0,0,5404,22
2018-08-14T05:39:00,71,0,0,5404,22
2018-08-14T05:47:00,72,0,0,5404,22
2018-08-14T05:51:00,71,0,0,5404,22
2018-08-14T05:59:00,72,0,0,5404,22
2018-08-14T06:20:00,72,0,3,5405,22
2018-08-14T06:31:00,72,0,0,5405,22
2018-08-14T06:49:00,72,0,0,5405,22
2018-08-14T06:51:00,72,0,0,5405,22
2018-08-14T06:56:00,72,0,0,5405,22
2018-08-14T07:05:00,72,0,0,5406,22
2018-08-14T07:26:00,72,0,0,5406,22
2018-08-14T07:51:00,71,0,0,5406,22
2018-08-14T08:07:00,71,0,5,5407,22
2018-08-14T08:25:00,70,0,5,5407,21
2018-08-14T08:51:00,70,0,3,5407,21
2018-08-14T09:51:00,70,0,8,5408,21
2018-08-14T10:51:00,69,0,3,5409,21
2018-08-14T11:51:00,69,0,0,5410,21
2018-08-14T12:51:00,68,0,5,5411,20
2018-08-14T13:51:00,69,0,5,5412,21
2018-08-14T14:17:00,68,0,13,5413,20
2018-08-14T14:24:00,69,0.11,6,5413,21
2018-08-14T14:39:00,69,0.64,0,5413,21
2018-08-14T14:49:00,70,0,6,5413,21
2018-08-14T14:50:00,69,0.73,8,5413,21
2018-08-14T15:05:00,69,0.07,0,5414,21
2018-08-14T15:18:00,70,0.1,0,5414,21
2018-08-14T15:51:00,72,0.05,0,5414,22
2018-08-14T16:51:00,72,0.01,3,5415,22
2018-08-14T17:51:00,67,0,5,5416,19
2018-08-14T19:51:00,68,0,7,5418,20
2018-08-14T20:51:00,67,0,7,5419,19
2018-08-14T21:51:00,67,0,5,5420,19
2018-08-14T22:51:00,68,0,3,5421,20
2018-08-14T23:51:00,68,0,3,5422,20
2018-08-15T00:51:00,67,0,3,5423,19
2018-08-15T01:51:00,67,0,3,5424,19
2018-08-15T02:51:00,67,0,0,5425,19
2018-08-15T03:36:00,66,0,0,5426,19
2018-08-15T03:51:00,67,0,5,5426,19
2018-08-15T04:07:00,66,0,3,5427,19
2018-08-15T04:51:00,66,0,5,5427,19
2018-08-15T05:00:00,66,0,3,5428,19
2018-08-15T05:07:00,66,0,3,5428,19
